n_train,n_test,repetition,covariate_index,covariate,mse_mlm,mse_bayes,ratio_mlm_bayes,percent_reduction
20,78,33,2,Fish Oil,0.10882948452031448,0.08758579243053512,1.2425472385447431,19.52016237457592
20,78,33,3,Interaction SAMS-Fish Oil,0.06338991304396989,0.02257216383881107,2.8083223875495666,64.39155260687284
20,78,34,1,SAMS status,0.045146532017245916,0.02582766134095679,1.7479914817395332,42.79148322823411
20,78,34,2,Fish Oil,0.029483191865009136,0.031556928839881516,0.9342858430427615,-7.033624393068205
20,78,34,3,Interaction SAMS-Fish Oil,0.051517386165580166,0.02808845763498585,1.8341123188413233,45.477712039372975
20,78,35,1,SAMS status,0.043614405267038386,0.028388764315360533,1.5363263008752936,34.9096608298466
20,78,35,2,Fish Oil,0.12961592731612526,0.0967919197527988,1.3391192947423416,25.324054105843587
20,78,35,3,Interaction SAMS-Fish Oil,0.052590850740154065,0.017694541532020353,2.9721510808847316,66.35433486435265
20,78,36,1,SAMS status,0.12795623497061015,0.055206461612004244,2.317776420265757,56.85520004188586
20,78,36,2,Fish Oil,0.062092864441838626,0.031154908250251544,1.9930363441637575,49.82530032990532
20,78,36,3,Interaction SAMS-Fish Oil,0.09230742145350732,0.021567169092959707,4.27999711300264,76.63549825858532
20,78,37,1,SAMS status,0.0560170988366284,0.017222343260555297,3.2525828796436524,69.2552031107795
20,78,37,2,Fish Oil,0.026244210523388736,0.02296719464754893,1.1426824619257332,12.48662394671518
20,78,37,3,Interaction SAMS-Fish Oil,0.16147036854760213,0.10004119412998534,1.6140387962362859,38.043620616068154
20,78,38,1,SAMS status,0.04591309315975621,0.023129537786821724,1.9850415335975988,49.623220316824025
20,78,38,2,Fish Oil,0.05883381581252403,0.02868717807602841,2.0508749817287453,51.240323817443546
20,78,38,3,Interaction SAMS-Fish Oil,0.04818467890129197,0.021914378923586945,2.198769997968307,54.52002706403973
20,78,39,1,SAMS status,0.12650482180346545,0.04784545005404531,2.6440303447990985,62.178951464493004
20,78,39,2,Fish Oil,0.056200065022029594,0.046756776306903176,1.2019662059920972,16.802985390541437
20,78,39,3,Interaction SAMS-Fish Oil,0.13731408674667892,0.061030047972557386,2.249942303968419,55.5544158516326
20,78,40,1,SAMS status,0.09272971812640275,0.03359941182855369,2.7598613511322996,63.766295738381
20,78,40,2,Fish Oil,0.03828237763813766,0.026525599502488846,1.443223842482644,30.710679066956594
20,78,40,3,Interaction SAMS-Fish Oil,0.08633121666068509,0.018853027399411307,4.579169956724341,78.1619811133776
20,78,41,1,SAMS status,0.07243259034560026,0.0320707872389496,2.2585223682202513,55.723263401282374
20,78,41,2,Fish Oil,0.05229682485340657,0.03895447836500748,1.3425112348670138,25.512727638435162
20,78,41,3,Interaction SAMS-Fish Oil,0.03818289620555132,0.011186481418737047,3.413307078094818,70.7028996477468
20,78,42,1,SAMS status,0.08004621508333232,0.02964073492636863,2.7005475836607067,62.97047287556187
20,78,42,2,Fish Oil,0.06469754841085099,0.037863395786537184,1.7087096143092118,41.476305182242754
20,78,42,3,Interaction SAMS-Fish Oil,0.08738556838037446,0.05716405558492855,1.5286803479250324,34.58410050489896
20,78,43,1,SAMS status,0.02946931261290784,0.017853588985396816,1.6506100054735213,39.41633719146617
20,78,43,2,Fish Oil,0.043049462908293826,0.03567652461232349,1.2066607769699504,17.126667321440326
20,78,43,3,Interaction SAMS-Fish Oil,0.04924052017454337,0.01097805635859531,4.485358661507537,77.70523885677633
20,78,44,1,SAMS status,0.04472574026819579,0.021150611617065544,2.1146310602246823,52.71042694824748
20,78,44,2,Fish Oil,0.07589723989793525,0.04611038175327654,1.6459902740350245,39.24629958179684
20,78,44,3,Interaction SAMS-Fish Oil,0.03543580342115654,0.013217652093337444,2.6809453881009997,62.699725088084236
20,78,45,1,SAMS status,0.07185592315376743,0.024593394601255772,2.921757013165575,65.77401900657883
20,78,45,2,Fish Oil,0.0506956176336855,0.028125089049179684,1.8025051421184433,44.521656186527004
20,78,45,3,Interaction SAMS-Fish Oil,0.08539742301556705,0.02057806006145379,4.14992583171292,75.9031838025105
20,78,46,1,SAMS status,0.05960983670922124,0.024795602941686312,2.404048687560056,58.40350467215656
20,78,46,2,Fish Oil,0.06713341577641808,0.03968535013639728,1.6916422696456674,40.88584696991163
20,78,46,3,Interaction SAMS-Fish Oil,0.08436592135266206,0.038857277018517766,2.171174303141642,53.941975153582945
20,78,47,1,SAMS status,0.06146833370386446,0.019581575736084655,3.139090261801121,68.14363663992802
20,78,47,2,Fish Oil,0.050298782486525,0.03893087594638911,1.2920023314088898,22.600758861670943
20,78,47,3,Interaction SAMS-Fish Oil,0.05503808902099102,0.022941230532165853,2.3990905345649276,58.31753801732419
20,78,48,1,SAMS status,0.03401441006591569,0.017216286064248066,1.975711250323099,49.38531630892599
20,78,48,2,Fish Oil,0.04936031545434215,0.023039334415566458,2.142436693873934,53.3241750918759
20,78,48,3,Interaction SAMS-Fish Oil,0.10633643896014834,0.05578475275322101,1.9061918124932171,47.539382267514675
20,78,49,1,SAMS status,0.09809098825820685,0.06209169807785867,1.579776222824629,36.69989549456524
20,78,49,2,Fish Oil,0.061810156391607016,0.04188021973645942,1.475879467217726,32.243789400691135
20,78,49,3,Interaction SAMS-Fish Oil,0.035427146061685115,0.012318003991455398,2.876045996271781,65.23004147721211
20,78,50,1,SAMS status,0.07937690770483341,0.045687199603642044,1.7373992801805633,42.44270667039343
20,78,50,2,Fish Oil,0.09915027585449668,0.06768619076185069,1.464852353759281,31.73373429522236
20,78,50,3,Interaction SAMS-Fish Oil,0.05777963035136477,0.022872518642206484,2.5261595041284375,60.41421777343332
20,78,51,1,SAMS status,0.15289245858689413,0.08839099052078168,1.7297289880573004,42.187475211181855
20,78,51,2,Fish Oil,0.08944032902373963,0.07506522370008822,1.1915015318023294,16.072285825151546
20,78,51,3,Interaction SAMS-Fish Oil,0.056687710491222426,0.021121896599502515,2.6838361898125,62.73990179445852
20,78,52,1,SAMS status,0.04435835631588338,0.016738727334493667,2.650043544497774,62.264771004375476
20,78,52,2,Fish Oil,0.04170250148572072,0.03485887371801442,1.1963238348739202,16.410592947402957
20,78,52,3,Interaction SAMS-Fish Oil,0.06250677897301452,0.033577961616660885,1.8615417959736895,46.28108795822419
20,78,53,1,SAMS status,0.030562226457000446,0.01697748568656602,1.8001621100575445,44.449447390711185
20,78,53,2,Fish Oil,0.09295746256403468,0.0555029416948815,1.6748204640224909,40.29210763294261
20,78,53,3,Interaction SAMS-Fish Oil,0.0723793071968686,0.02572539765038706,2.8135350201585547,64.45752433024113
20,78,54,1,SAMS status,0.058746401248389146,0.025975875587997046,2.261575400966839,55.78303515449925
20,78,54,2,Fish Oil,0.0573954145413072,0.04048489576336679,1.4176994520816348,29.46318780530801
20,78,54,3,Interaction SAMS-Fish Oil,0.023581772305480503,0.007538124637517784,3.1283340936169113,68.03410473195906
20,78,55,1,SAMS status,0.07691101564344863,0.03328665313074245,2.310566200253283,56.72056486023293
20,78,55,2,Fish Oil,0.09445443143443102,0.06580921516603015,1.4352766735803157,30.3270220712577
20,78,55,3,Interaction SAMS-Fish Oil,0.035633269342849216,0.01867593249962139,1.9079780537636661,47.58849568382581
20,78,56,1,SAMS status,0.05381355420623296,0.010245516248428945,5.252400455124432,80.96108610636563
20,78,56,2,Fish Oil,0.04520449010655857,0.03338820030448771,1.3539061612878436,26.139637399330972
20,78,56,3,Interaction SAMS-Fish Oil,0.08215076874754176,0.025297280502113335,3.2474150231555083,69.20627659632179
20,78,57,1,SAMS status,0.08940794762639305,0.02689454026711832,3.324390256847208,69.91929578844388
20,78,57,2,Fish Oil,0.06925339726380736,0.041559637156611366,1.6663619319590337,39.98902754431237
20,78,57,3,Interaction SAMS-Fish Oil,0.08979979862695862,0.02563375008183657,3.5031861643446582,71.45455727765841
20,78,58,1,SAMS status,0.11231964382788862,0.04977016639517992,2.256766492120195,55.68881390734774
20,78,58,2,Fish Oil,0.044494475450340916,0.029501104904809363,1.5082308135207263,33.69715092442262
20,78,58,3,Interaction SAMS-Fish Oil,0.1335580552370153,0.05271933128665006,2.53337916049849,60.527029842495786
20,78,59,1,SAMS status,0.08422619570982878,0.0324670457549761,2.5942057169436104,61.45255584517946
20,78,59,2,Fish Oil,0.08799917790194313,0.06505136711934001,1.3527644659720095,26.077301322262013
20,78,59,3,Interaction SAMS-Fish Oil,0.08421599706286005,0.04652084191011478,1.8102853173976934,44.760088899272965
20,78,60,1,SAMS status,0.0651966366693877,0.03330968855781807,1.9572874887803626,48.90888509060433
20,78,60,2,Fish Oil,0.058025387252642086,0.02265808208853601,2.5609134535707403,60.95143322373207
20,78,60,3,Interaction SAMS-Fish Oil,0.08669864405806792,0.04059092387794713,2.135912065435172,53.18159318528597
20,78,61,1,SAMS status,0.04104141757068627,0.02402960973488648,1.7079518986570075,41.45034173466375
20,78,61,2,Fish Oil,0.06295547934050043,0.042721485176782745,1.4736257197049407,32.14016377237046
20,78,61,3,Interaction SAMS-Fish Oil,0.05210436046306443,0.026479050715958095,1.9677578710048982,49.180739422512474
20,78,62,1,SAMS status,0.04932726848990143,0.022704391931933583,2.1725870764467796,53.971925413664934
20,78,62,2,Fish Oil,0.04872533112193743,0.04177088503718337,1.166490273753199,14.272752846666625
20,78,62,3,Interaction SAMS-Fish Oil,0.0406944425132504,0.015537290403543812,2.619146675920316,61.819625865412064
20,78,63,1,SAMS status,0.04858253878114447,0.014177428858831234,3.426752429153049,70.81785099231233
20,78,63,2,Fish Oil,0.08308291399199018,0.03509289235298364,2.3675140013053486,57.76160143303728
20,78,63,3,Interaction SAMS-Fish Oil,0.07343322512577967,0.026879220556533814,2.7319700350436493,63.396377442916474
20,78,64,1,SAMS status,0.12808836178673075,0.06615684638002325,1.9361316144206104,48.350618700100554
20,78,64,2,Fish Oil,0.15355781588362014,0.09673844018985772,1.5873505463004094,37.001943122729244
20,78,64,3,Interaction SAMS-Fish Oil,0.100650742852313,0.044744219014478274,2.249469206731367,55.545068276214884
20,78,65,1,SAMS status,0.048974758241969625,0.02124235839372144,2.30552358331573,56.62590453480279
20,78,65,2,Fish Oil,0.05613503702509054,0.02870137249207476,1.955831103219575,48.87084072066047
20,78,65,3,Interaction SAMS-Fish Oil,0.039036785594722,0.01046399397945128,3.730581809525185,73.19452967237632
20,78,66,1,SAMS status,0.04694455000539535,0.02734872103346297,1.7165171982980698,41.7425003960635
20,78,66,2,Fish Oil,0.12301930936748852,0.08451826854596914,1.4555351344020828,31.296746030745005
20,78,66,3,Interaction SAMS-Fish Oil,0.056992718037406874,0.022376473335069248,2.5469928698766733,60.73801337149324
20,78,67,1,SAMS status,0.05435540046790082,0.01206015323695746,4.507024031944525,77.8124102975205
20,78,67,2,Fish Oil,0.034062281299458985,0.03224877750455232,1.0562348074946613,5.324082021879917
20,78,67,3,Interaction SAMS-Fish Oil,0.08754154906135245,0.03315535915936959,2.640343862377178,62.12614522489994
20,78,68,1,SAMS status,0.11591425900940251,0.06168286673509444,1.8791970144191295,46.78578178195405
20,78,68,2,Fish Oil,0.03727996556078897,0.02278379049953791,1.636249488931399,38.884625678136686
20,78,68,3,Interaction SAMS-Fish Oil,0.08285402974185248,0.03595163723133071,2.3045968451653103,56.60846268631122
20,78,69,1,SAMS status,0.0756840549930882,0.04276371544768233,1.7698194415702964,43.49706097065267
20,78,69,2,Fish Oil,0.03722984854137853,0.031692732100917304,1.1747124994724252,14.872787984369806
20,78,69,3,Interaction SAMS-Fish Oil,0.04802485885824649,0.0174894356840708,2.745935302074214,63.5825360035022
20,78,70,1,SAMS status,0.12810373055836688,0.05251946992509331,2.439166479423284,59.00238837996659
20,78,70,2,Fish Oil,0.05228187114759201,0.043761674545822624,1.19469539706137,16.29665582878016
20,78,70,3,Interaction SAMS-Fish Oil,0.09117119206001018,0.017702450339221843,5.1502018259025855,80.58328520310468
20,78,71,1,SAMS status,0.05226185932414721,0.014055249536195186,3.718316006383385,73.10610506790549
20,78,71,2,Fish Oil,0.06116444664145593,0.03544785849798256,1.7254764951439021,42.04499436449284
20,78,71,3,Interaction SAMS-Fish Oil,0.10173670172492737,0.040209595152501706,2.5301598123302083,60.47680485925404
20,78,72,1,SAMS status,0.0424150875362774,0.023936804126585904,1.771961173762884,43.56535488436071
20,78,72,2,Fish Oil,0.0991785320589213,0.06404507720446129,1.5485738543541434,35.424455398863394
20,78,72,3,Interaction SAMS-Fish Oil,0.08774984629208761,0.029412033106241037,2.983467547963139,66.48195484201878
20,78,73,1,SAMS status,0.046815257590407854,0.015169570874949393,3.086129329321851,67.59695096058269
20,78,73,2,Fish Oil,0.0615303064088914,0.02466834808805204,2.4943018555301326,59.90862141312634
20,78,73,3,Interaction SAMS-Fish Oil,0.1312590083784211,0.08222418821838566,1.5963551750708689,37.35729895099279
20,78,74,1,SAMS status,0.07321595658650103,0.03053150483130743,2.398046116332411,58.29938410319618
20,78,74,2,Fish Oil,0.14408563961649945,0.1001157104588926,1.4391911015370644,30.516524252269615
20,78,74,3,Interaction SAMS-Fish Oil,0.05417871389201389,0.02271594613827913,2.385052049437473,58.07219384432909
20,78,75,1,SAMS status,0.04161883079074006,0.014517389008397472,2.8668261742291237,65.1182199678048
20,78,75,2,Fish Oil,0.06785079914525881,0.03054962043912211,2.2210030164030607,54.97529752933379
20,78,75,3,Interaction SAMS-Fish Oil,0.08571402713078245,0.024453232270975706,3.5052227934921745,71.47114295112401
20,78,76,1,SAMS status,0.1216900503996272,0.060211308947485706,2.0210497417646445,50.52076258514708
20,78,76,2,Fish Oil,0.07288683634074472,0.041402901803374345,1.7604282107300129,43.19563877101692
20,78,76,3,Interaction SAMS-Fish Oil,0.16741375309704873,0.06355072000758052,2.6343329088494842,62.03972563070099
20,78,77,1,SAMS status,0.060051221265447215,0.021225693719798003,2.829175906247775,64.65401823224697
20,78,77,2,Fish Oil,0.1270499977120935,0.07833289759437971,1.621923886563966,38.344825655259775
20,78,77,3,Interaction SAMS-Fish Oil,0.1100951295855617,0.056085332389263526,1.9629932621498971,49.05739009492135
20,78,78,1,SAMS status,0.029835419151798107,0.012978602827563279,2.2988159471553598,56.49934475017727
20,78,78,2,Fish Oil,0.06080693732484952,0.046612553400960204,1.3045184802855472,23.34336269570446
20,78,78,3,Interaction SAMS-Fish Oil,0.06395158461734146,0.019951225475913655,3.205396314855333,68.80260966902833
20,78,79,1,SAMS status,0.04604365192109363,0.027267875975239664,1.6885676010446553,40.778207554063194
20,78,79,2,Fish Oil,0.04268675589493257,0.02168229140172066,1.968738225312526,49.206045418188815
20,78,79,3,Interaction SAMS-Fish Oil,0.06371916987366054,0.031723358122805315,2.0085884232998032,50.21379251219854
20,78,80,1,SAMS status,0.10784891849522632,0.06207585088436293,1.737373180693585,42.44184202263413
20,78,80,2,Fish Oil,0.04516598536612277,0.0256285861574193,1.7623284050356216,43.256886903562844
20,78,80,3,Interaction SAMS-Fish Oil,0.05020678848544249,0.018715594044392624,2.682617947704681,62.72298107691307
20,78,81,1,SAMS status,0.03113916279583641,0.017521136976266324,1.7772341394292337,43.73279368124483
20,78,81,2,Fish Oil,0.05112769162789691,0.026273709359672656,1.9459639645086608,48.61158694413484
20,78,81,3,Interaction SAMS-Fish Oil,0.0815063835259561,0.02630771163321016,3.0981935891020105,67.72312732433731
20,78,82,1,SAMS status,0.09999876861609457,0.040551077156647415,2.465995372448499,59.448423497766136
20,78,82,2,Fish Oil,0.054413515862845485,0.037614174506256086,1.4466226250371463,30.873471581828603
20,78,82,3,Interaction SAMS-Fish Oil,0.04719523326508945,0.025498109999685346,1.8509306480233967,45.97312432705692
20,78,83,1,SAMS status,0.047159365719855253,0.019313281711326454,2.441810067534934,59.0467738135946
20,78,83,2,Fish Oil,0.06844117531411492,0.05198495435266367,1.3165573802337684,24.044328411843352
20,78,83,3,Interaction SAMS-Fish Oil,0.06112356691429637,0.030248423115449685,2.0207191191754026,50.51266697530574
20,78,84,1,SAMS status,0.04911739396097623,0.027803105280553974,1.7666154001628689,43.39458379521612
20,78,84,2,Fish Oil,0.038447234302755436,0.021584985599708756,1.7812026848548927,43.858157833314415
20,78,84,3,Interaction SAMS-Fish Oil,0.06758755407054613,0.01637153885862023,4.128356818147169,75.77728757349017
20,78,85,1,SAMS status,0.06109121628116583,0.028372721457665225,2.153167307983469,53.55679067333872
20,78,85,2,Fish Oil,0.07550282429960761,0.036567787387701806,2.0647359245202823,51.5676562738967
20,78,85,3,Interaction SAMS-Fish Oil,0.05700772538138605,0.03270613392785474,1.7430285556567857,42.628593389670954
20,78,86,1,SAMS status,0.06617412479652438,0.028713091438254394,2.3046673653663334,56.60979041801777
20,78,86,2,Fish Oil,0.1045721970116249,0.06217711412547527,1.6818438501438824,40.541448011689695
20,78,86,3,Interaction SAMS-Fish Oil,0.04884199083514379,0.016273990850792668,3.0012300782856105,66.68032860142368
20,78,87,1,SAMS status,0.06895873478873644,0.03950297691026573,1.745659192859867,42.715049759413425
20,78,87,2,Fish Oil,0.04694722891241741,0.028338290372858656,1.6566711786319226,39.63799135892501
20,78,87,3,Interaction SAMS-Fish Oil,0.030732424291522627,0.010684220998925822,2.8764309812210387,65.23469512988271
20,78,88,1,SAMS status,0.12499744562021961,0.04401440951731342,2.8399209938520444,64.78775282253157
20,78,88,2,Fish Oil,0.05075104469248411,0.018948463411535547,2.678372572500397,62.66389484916024
20,78,88,3,Interaction SAMS-Fish Oil,0.22623154316764382,0.11113647710528726,2.035619168972929,50.87489766052117
20,78,89,1,SAMS status,0.0640258693644441,0.02860609175913302,2.2381900297164035,55.32104125552253
20,78,89,2,Fish Oil,0.09313132772820394,0.05679185716835088,1.639871143007882,39.01959893228065
20,78,89,3,Interaction SAMS-Fish Oil,0.054310227530363304,0.018388679527141977,2.953459896356373,66.1414058395145
20,78,90,1,SAMS status,0.06256710888518421,0.021302205902849345,2.9371187740146363,65.95302822455702
20,78,90,2,Fish Oil,0.025925641738668178,0.0235140088071966,1.1025615390062065,9.302114700885566
20,78,90,3,Interaction SAMS-Fish Oil,0.049433979039539874,0.025359878912465602,1.9492987017079444,48.699498998085
20,78,91,1,SAMS status,0.045961423136333904,0.018491667201314763,2.4855207827375367,59.76698296207339
20,78,91,2,Fish Oil,0.0397643381362514,0.02924953947603796,1.3594859559695789,26.442785553690783
20,78,91,3,Interaction SAMS-Fish Oil,0.027576510803395137,0.011685225472580352,2.3599468292763413,57.62616396291258
20,78,92,1,SAMS status,0.07932842126582491,0.03383027802925252,2.344894156566814,57.354151904915355
20,78,92,2,Fish Oil,0.06440524167651325,0.03576744209984868,1.800666692818543,44.46501376472275
20,78,92,3,Interaction SAMS-Fish Oil,0.04235977604178364,0.013929197517995356,3.0410779936933454,67.11692360163659
20,78,93,1,SAMS status,0.07954152038970795,0.04556685531583288,1.7456003895460848,42.71312002513737
20,78,93,2,Fish Oil,0.15323277805105018,0.11536892945591193,1.3281979712710072,24.710019015986084
20,78,93,3,Interaction SAMS-Fish Oil,0.08706337830195184,0.04652907615247754,1.8711606913630061,46.557235590943726
20,78,94,1,SAMS status,0.05520634107068866,0.026673500623944694,2.0697073792080425,51.683991174508826
20,78,94,2,Fish Oil,0.07685577878764907,0.04140771895092954,1.8560737160800251,46.122829533302614
20,78,94,3,Interaction SAMS-Fish Oil,0.024696746633884856,0.008996110354690175,2.7452694175776826,63.57370269026781
20,78,95,1,SAMS status,0.0699829234232167,0.019274625134975937,3.630831880420074,72.45810235960846
20,78,95,2,Fish Oil,0.03910533301977953,0.022249515517237455,1.7575813275342245,43.10362858696634
20,78,95,3,Interaction SAMS-Fish Oil,0.058736847926759185,0.020445395068632532,2.872864414191422,65.1915351431072
20,78,96,1,SAMS status,0.19048018000554728,0.08490668530662608,2.243406150147782,55.424923840289644
20,78,96,2,Fish Oil,0.13136508390327206,0.06871111612695925,1.9118461656269052,47.69453641307515
20,78,96,3,Interaction SAMS-Fish Oil,0.13845097536961418,0.08087202243338448,1.7119761717800288,41.58797204751693
20,78,97,1,SAMS status,0.07816397947575332,0.020466688391062672,3.8190828912940167,73.81570318152558
20,78,97,2,Fish Oil,0.04249300986268164,0.03910204824780346,1.0867208181369032,7.98004572007549
20,78,97,3,Interaction SAMS-Fish Oil,0.07662233022316839,0.02065865066612339,3.708970709728673,73.03834194815859
20,78,98,1,SAMS status,0.08042795352768116,0.014854847875352958,5.414256288758538,81.53024262859017
20,78,98,2,Fish Oil,0.16299782618945455,0.07790469563384245,2.092272164896912,52.20507079444558
20,78,98,3,Interaction SAMS-Fish Oil,0.12810875073685127,0.040270622294515813,3.1811962030270773,68.56528374300062
20,78,99,1,SAMS status,0.05611109362797356,0.02240632104428301,2.5042528631575753,60.067930251296
20,78,99,2,Fish Oil,0.07925694207113762,0.05569571622045711,1.4230347942276114,29.727649383107625
20,78,99,3,Interaction SAMS-Fish Oil,0.039956614795910034,0.013858383404959897,2.8832089305315085,65.31642263553708
20,78,100,1,SAMS status,0.054868974053167534,0.018629110364564914,2.9453351759371045,66.04800675421146
20,78,100,2,Fish Oil,0.02646025500533276,0.016005840679229184,1.6531624633544113,39.50987745203744
20,78,100,3,Interaction SAMS-Fish Oil,0.10733206203105718,0.032011779392118585,3.352892718531064,70.17500755472696
30,68,1,1,SAMS status,0.05648245929179153,0.016037391952848267,3.521922982106835,71.6064205526211
30,68,1,2,Fish Oil,0.0540614063284136,0.0490564661188308,1.1020240674788764,9.257880157942367
30,68,1,3,Interaction SAMS-Fish Oil,0.0662340541823029,0.02692489420468396,2.459955967841113,59.348865871058166
30,68,2,1,SAMS status,0.10032477958003207,0.05367695463538642,1.869047531878665,46.49681279133365
30,68,2,2,Fish Oil,0.14368426675660195,0.11889507463534983,1.2084963754577753,17.252544541459415
30,68,2,3,Interaction SAMS-Fish Oil,0.08243784600956992,0.037936319296002316,2.173058629287136,53.981913487164114
30,68,3,1,SAMS status,0.040158920862524844,0.020657690997865758,1.9440178898345342,48.56014416178468
30,68,3,2,Fish Oil,0.05967319188163148,0.04264818164163042,1.399196626553999,28.530416596068942
30,68,3,3,Interaction SAMS-Fish Oil,0.044353886975505415,0.014276633329336376,3.1067469446290756,67.81199055401684
30,68,4,1,SAMS status,0.026440133007295315,0.019079931847252818,1.3857561556805162,27.837231976146583
30,68,4,2,Fish Oil,0.02865192317599925,0.035646556262802685,0.8037781536248324,-24.412438368753577
30,68,4,3,Interaction SAMS-Fish Oil,0.03860597209282852,0.014050058759049685,2.7477445293929676,63.60651475044806
30,68,5,1,SAMS status,0.05712597111512866,0.03894409345384457,1.4668712518069713,31.82769116456908
30,68,5,2,Fish Oil,0.04064169377308093,0.03610927140127741,1.1255196296107812,11.152149310286807
30,68,5,3,Interaction SAMS-Fish Oil,0.06292271376655581,0.034542534182395626,1.8216009698160465,45.103235199694446
30,68,6,1,SAMS status,0.04533151983323328,0.014318756323533261,3.165883880482672,68.41324452343656
30,68,6,2,Fish Oil,0.0344907432531804,0.021095313459913643,1.6349955320038934,38.83775335004287
30,68,6,3,Interaction SAMS-Fish Oil,0.06689523894049401,0.03624279193724101,1.845752917058145,45.821567407090924
30,68,7,1,SAMS status,0.03761145440810838,0.022884966921272995,1.6435004925939485,39.154262228318956
30,68,7,2,Fish Oil,0.046347785348248724,0.027672774271421494,1.6748514223278825,40.29321128616316
30,68,7,3,Interaction SAMS-Fish Oil,0.06810899816798686,0.03460910989905644,1.9679500098858003,49.18570111148149
30,68,8,1,SAMS status,0.053030899797169836,0.013276601032896672,3.994312977076756,74.96440550004543
30,68,8,2,Fish Oil,0.034898317776233014,0.03176229970592108,1.0987339739045194,8.986158273931688
30,68,8,3,Interaction SAMS-Fish Oil,0.05698043196282594,0.015212182818664065,3.7457104376181807,73.30279484615264
30,68,9,1,SAMS status,0.047458080564875646,0.02599752178695476,1.8254847886574148,45.22003107265179
30,68,9,2,Fish Oil,0.04923901893408207,0.02500854720129093,1.9688876182115997,49.20989950110356
30,68,9,3,Interaction SAMS-Fish Oil,0.06153441515188892,0.024160654790465527,2.546885243200119,60.73635423229684
30,68,10,1,SAMS status,0.023253728553011353,0.01667813953851277,1.394263940490148,28.27756847469971
30,68,10,2,Fish Oil,0.05261259270568353,0.03496028627611538,1.5049245389511607,33.55148553183018
30,68,10,3,Interaction SAMS-Fish Oil,0.10439256358625922,0.05113440552636668,2.041532751024763,51.01719531572333
30,68,11,1,SAMS status,0.026823026812882914,0.017682074899367396,1.5169614971963812,34.07874874555612
30,68,11,2,Fish Oil,0.016494114928469635,0.030806168682320213,0.5354159778374412,-86.77066830149998
30,68,11,3,Interaction SAMS-Fish Oil,0.04914104396589311,0.025290619793449483,1.9430541587051622,48.53463062159867
30,68,12,1,SAMS status,0.04909011308243248,0.026429637385863625,1.857388823226505,46.16097677044911
30,68,12,2,Fish Oil,0.06039646553512739,0.039809153158938286,1.5171502215581962,34.08694895269202
30,68,12,3,Interaction SAMS-Fish Oil,0.046505537106078444,0.01677891268064506,2.7716657206115545,63.920613060821964
30,68,13,1,SAMS status,0.05682488809698167,0.01998058108569111,2.8440057800759475,64.83832743921865
30,68,13,2,Fish Oil,0.11529785536898807,0.06463219118538287,1.7839075738323982,43.943284132614366
30,68,13,3,Interaction SAMS-Fish Oil,0.057266269881618495,0.024742231478031392,2.3145151613533796,56.79440702322882
30,68,14,1,SAMS status,0.04280903777300687,0.019431257096149585,2.203101814832645,54.60945139859715
30,68,14,2,Fish Oil,0.07490807047484808,0.041420987182668685,1.808456909645819,44.704239583134594
30,68,14,3,Interaction SAMS-Fish Oil,0.02306986174487924,0.010280368441655483,2.2440695463210676,55.43810121039242
30,68,15,1,SAMS status,0.04600524908080821,0.03320596281440887,1.3854514424995206,27.821360653688444
30,68,15,2,Fish Oil,0.029138075079995423,0.01855919418622842,1.570007554617695,36.30603897039813
30,68,15,3,Interaction SAMS-Fish Oil,0.0378615129964543,0.01704867671384782,2.220788958107301,54.97095767027479
30,68,16,1,SAMS status,0.0625832772703221,0.04672909413725239,1.339278631991087,25.33293848545065
30,68,16,2,Fish Oil,0.0844942611248756,0.05878925025103123,1.4372399845904391,30.422197355929846
30,68,16,3,Interaction SAMS-Fish Oil,0.06154386726414095,0.020229890711436903,3.0422244065484407,67.12931505488278
30,68,17,1,SAMS status,0.036828903714885834,0.013152037786231523,2.8002431496540345,64.28881541506321
30,68,17,2,Fish Oil,0.12609909188108961,0.0987652859034129,1.2767551951847504,21.67644950484835
30,68,17,3,Interaction SAMS-Fish Oil,0.06625187162170179,0.024412551595697822,2.7138446123500355,63.15190650749687
30,68,18,1,SAMS status,0.09950365365938425,0.05704876437424075,1.7441859565377926,42.666663709126574
30,68,18,2,Fish Oil,0.0803335141461211,0.051011506071789225,1.574811651964688,36.50034283449517
30,68,18,3,Interaction SAMS-Fish Oil,0.06723995735178301,0.03869319698848784,1.7377720784299244,42.45505423798159
30,68,19,1,SAMS status,0.07861600384366599,0.039763496548154864,1.9770898102097108,49.42060826797091
30,68,19,2,Fish Oil,0.09221332389291723,0.053096220091097865,1.7367210647896525,42.420229691800415
30,68,19,3,Interaction SAMS-Fish Oil,0.02872886888840631,0.010473916153164805,2.742896588849012,63.54219097922227
30,68,20,1,SAMS status,0.05836235564830592,0.022861933420411703,2.5528180217775702,60.827603398706685
30,68,20,2,Fish Oil,0.050173139450635895,0.02466160086210268,2.0344640127452807,50.84700472776551
30,68,20,3,Interaction SAMS-Fish Oil,0.03026866979355273,0.01633336671354191,1.8531800775927676,46.03870330297454
30,68,21,1,SAMS status,0.04418456352764137,0.02420438820228792,1.8254773951883991,45.21980920520823
30,68,21,2,Fish Oil,0.03055716669053592,0.028214165345132384,1.083043439943821,7.667600105507177
30,68,21,3,Interaction SAMS-Fish Oil,0.03775824344400096,0.01415561401085027,2.6673688202475203,62.50987143550684
